,popularity,casts_popularity_sum,crews_popularity_sum,budget,revenue,vote_count,is_good
1653,1.374,16.785,8.468,500000.0,500000.0,1,0
1654,0.657,9.005999999999998,4.2,1974853.0,3554736.0,2,0
1655,5.824,13.812,5.3679999999999986,2700000.0,443038.0,37,0
1656,10.541,40.194,20.49,25477000.0,26033917.0,108,0
1657,3.122,8.106,4.8,3747230.0,1951816.0,15,0
1658,15.557,67.68199999999999,18.787000000000006,6500000.0,54215416.0,458,1
1659,9.019,56.658,11.59,8000000.0,3261638.0,18,0
1660,17.317999999999998,118.914,30.929000000000002,85000000.0,80916492.0,1369,0
1661,68.766,315.72100000000006,137.116,79000000.0,926287400.0,16318,1
1662,36.306,92.81499999999998,90.01700000000002,23000000.0,351583407.0,7507,0
